$ tsx tools/smoke-endpoints.mts --base http://127.0.0.1:3100
smoke: 8 service(s), tenant 01a0baa2-26bc-75bc-aaac-acd319cf8525, database dos_test_b2_d175
       destructive procedures are skipped (pass --destructive to include them)

── auth-service ────────────────────────────────────────────────────────────────────────────────────────────
METHOD  PATH                                           STATUS MS     CLASS    MESSAGE
POST    /delivery/stops/{id}/start                     403    2      EXPECTED the warehouse role may not call POST /delivery/stops/:id/start
POST    /delivery/stops/{id}/arrive                    403    2      EXPECTED the warehouse role may not call POST /delivery/stops/:id/arrive
POST    /delivery/deliveries                           403    2      EXPECTED the warehouse role may not call POST /delivery/deliveries
POST    /delivery/deliveries/{id}/pod                  403    2      EXPECTED the warehouse role may not call POST /delivery/deliveries/:id/pod
POST    /delivery/collections                          403    1      EXPECTED the warehouse role may not call POST /delivery/collections
POST    /docint/extractions/{id}/matches/reject        403    2      EXPECTED the warehouse role may not call POST /docint/extractions/:id/matches/reject
POST    /delivery/van-sales                            403    1      EXPECTED the warehouse role may not call POST /delivery/van-sales
POST    /docint/extractions/{id}/matches/accept        403    2      EXPECTED the warehouse role may not call POST /docint/extractions/:id/matches/accept
POST    /delivery/expenses                             403    1      EXPECTED the warehouse role may not call POST /delivery/expenses
POST    /docint/extractions/{id}/matches/choose        403    2      EXPECTED the warehouse role may not call POST /docint/extractions/:id/matches/choose
POST    /gps/points                                    403    2      EXPECTED the warehouse role may not call POST /gps/points
POST    /docint/extractions/{id}/rematch               403    2      EXPECTED the warehouse role may not call POST /docint/extractions/:id/rematch
POST    /delivery/stops/{id}/fail                      403    1      EXPECTED the warehouse role may not call POST /delivery/stops/:id/fail
POST    /docint/documents/{id}/extract                 403    2      EXPECTED the warehouse role may not call POST /docint/documents/:id/extract
POST    /docint/documents/{id}/review                  403    2      EXPECTED the warehouse role may not call POST /docint/documents/:id/review
